1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
1,27,0,0,0,0,26
